mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0196686585744222,0.00047295060678075257,0.0019980271657307944,2.5923262326399626e-06,0.6,0.5,0.0001,4,1,50,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.6}",0.9352331606217616,0.917098445595855,0.9194805194805195,0.923937375232712,0.008046309492125378,4753
0.0193329652150472,0.0004703027242327683,0.0019998550415039062,1.9466795466607238e-07,0.6,0.5,0.0001,4,1,50,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.8}",0.9326424870466321,0.9145077720207254,0.9324675324675324,0.9265392638449633,0.008507849274394193,3747
0.01833351453145345,0.00047181996028893236,0.0016661485036214192,0.00047125812297725106,0.6,0.5,0.0001,4,1,50,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 1.0}",0.9378238341968912,0.9222797927461139,0.9428571428571428,0.9343202566000492,0.008758353208253421,1688
0.033333539962768555,0.000471707528533926,0.001999934514363607,2.9736021254650284e-07,0.6,0.5,0.0001,4,1,100,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.6}",0.9352331606217616,0.9196891191709845,0.9194805194805195,0.9248009330910886,0.007377190381914426,4476
0.035333474477132164,0.0009424598541555486,0.0019996960957845054,1.1239159602905075e-07,0.6,0.5,0.0001,4,1,100,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9352331606217616,0.9222797927461139,0.9272727272727272,0.9282618935468676,0.005334246105364099,3345
0.03500072161356608,0.0008167294057348077,0.001999537150065104,1.1239159602905075e-07,0.6,0.5,0.0001,4,1,100,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9430051813471503,0.917098445595855,0.9402597402597402,0.9334544557342485,0.011619628864599012,1860
0.004333019256591797,0.00047069616518911553,0.0016665458679199219,0.00047153903155141864,0.6,0.5,0.0001,4,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.6}",0.9248704663212435,0.9015544041450777,0.922077922077922,0.9161675975147476,0.01039578892892865,7535
0.00433349609375,0.0004710331789577517,0.0013332366943359375,0.0004718761259665186,0.6,0.5,0.0001,4,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 0.8}",0.9300518134715026,0.9119170984455959,0.935064935064935,0.9256779489940111,0.009943292643435598,3921
0.004333655039469401,0.0004719326730705818,0.001333157221476237,0.0004712579621498098,0.6,0.5,0.0001,4,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 5, 'subsample': 1.0}",0.927461139896373,0.9222797927461139,0.9428571428571428,0.9308660251665432,0.00873886976579283,2486
0.005666653315226237,0.00047165134277924473,0.001333475112915039,0.00047137039394311753,0.6,0.5,0.0001,4,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.6}",0.9248704663212435,0.9093264248704663,0.922077922077922,0.9187582710898772,0.006766060802155095,6650
0.006999572118123372,0.0008156591094751695,0.0023343563079833984,0.0009435836494820669,0.6,0.5,0.0001,4,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.8}",0.927461139896373,0.9145077720207254,0.9376623376623376,0.926543749859812,0.009475043742109,3649
0.008333126703898111,0.0012474685911916636,0.0016663869222005208,0.000471763814700398,0.6,0.5,0.0001,4,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'learning_rate': 0.0001, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 1.0}",0.9300518134715026,0.917098445595855,0.9272727272727272,0.9248076621133615,0.005568054388527688,4340
