Title,Author,Year,Rating,Raters
"Mary: The Summoning (Bloody Mary, #1)",Hillary Monahan,2014,3.73,2067
The Good Guy (Hardcover),Dean Koontz,2007,3.85,35751
"東京喰種トーキョーグール 3 (Tokyo Ghoul, #3)",Sui Ishida,2012,4.4,18438
Piercing (Paperback),Ryū Murakami,1994,3.65,9312
Bad Man (Kindle Edition),Dathan Auerbach,2018,3.37,3077
Confessions (Paperback),Kanae Minato,2008,4.06,24819
"Saint Odd (Odd Thomas, #7)",Dean Koontz,2014,4.18,20341
Snow (Paperback),Ronald Malfi,2010,3.69,2212
"Blood Beast (The Demonata, #5)",Darren Shan,2007,4.13,11223
"The New Girl (Fear Street, #1)",R.L. Stine,1989,3.62,7392
The Worm and His Kings (The Worm and His Kings #1),Hailey Piper,2020,3.95,975
Sons of Destiny (Cirque du Freak #12),Darren Shan,2002,4.21,20945
The Resort (Mass Market Paperback),Bentley Little,2004,3.67,3226
"Loop (Ring, #3)",Kōji Suzuki,1998,3.56,3370
Ghost Summer (Paperback),Tananarive Due,2015,4.22,1460
The Tenth Girl (Hardcover),Sara Faring,2019,2.87,2374
"Catacomb (Asylum, #3)",Madeleine Roux,2015,3.81,10802
Dagon and Other Macabre Tales (Hardcover),H.P. Lovecraft,1965,4.2,5158
Death Troopers (Star Wars),Joe Schreiber,2009,3.67,9706
The Monkey's Paw (Oxford Bookworms),Diane Mowat,1902,3.88,21526
"Gyo, Vol. 1 (Paperback)",Junji Ito,2002,3.86,4563
The Thing on the Doorstep (Kindle Edition),H.P. Lovecraft,1937,4.06,3606
The Murders in the Rue Morgue - a C. Auguste Dupin Short Story (C. Auguste Dupin #1),Edgar Allan Poe,1841,3.84,32215
The Abominable (Hardcover),Dan Simmons,2013,3.6,6919
"The Walking Dead, Book Three (Hardcover)",Robert Kirkman,2007,4.41,13695
"Seeds of Yesterday (Dollanganger, #4)",V.C. Andrews,1984,3.83,38203
Daphne (Hardcover),Josh Malerman,2022,3.55,1042
The Last Time I Lied (Kindle Edition),Riley Sager,2018,4.05,114605
Lost Gods (ebook),Brom,2016,4.21,4679
Floating Staircase (Paperback),Ronald Malfi,2010,3.75,2896
Others (Paperback),James Herbert,1999,3.85,4271
The Manitou (Manitou #1),Graham Masterton,1975,3.72,3953
Black Creek Crossing (Paperback),John Saul,2004,3.86,5224
Ghost Eaters (Hardcover),Clay McLeod Chapman,2022,3.47,1126
"Nightbooks (Nightbooks, #1)",J.A. White,2018,4.01,7626
"Fables & Reflections (The Sandman, #6)",Neil Gaiman,1993,4.43,54405
Lunar Park (Paperback),Bret Easton Ellis,2005,3.63,27166
Sepulchre (Paperback),James Herbert,1987,3.67,3440
The Jennifer Morgue (Laundry Files #2),Charles Stross,2006,4.03,13758
"The Haunting of Sunshine Girl (The Haunting of Sunshine Girl, #1)",Paige McKenzie,2015,3.89,11012
Southern Gods (Paperback),John Hornor Jacobs,2011,3.71,1825
"The Lost World (Jurassic Park, #2)",Michael Crichton,1995,3.82,140334
Funland (Mass Market Paperback),Richard Laymon,1989,3.79,4093
Dracula's Guest (Nook),Bram Stoker,1914,3.73,6647
Bloodline (Kindle Edition),Jess Lourey,2021,3.86,21034
Final Girls (Hardcover),Mira Grant,2017,3.76,1734
"The Hallowed Ones (The Hallowed Ones, #1)",Laura Bickle,2012,3.85,3886
"Coffey on the Mile (The Green Mile, #6)",Stephen King,1996,4.58,16398
The Hellfire Club (Mass Market Paperback),Peter Straub,1996,3.75,6928
Lapvona (Kindle Edition),Ottessa Moshfegh,2022,3.61,16186
These Fleeting Shadows (Hardcover),Kate Alice Marshall,2022,3.74,1272
"Night Journey (The Green Mile, #5)",Stephen King,1996,4.53,15276
Taaqtumi: An Anthology of Arctic Horror Stories (Paperback),Aviaq Johnston,2019,3.72,860
The Right Hand of Evil (Paperback),John Saul,1999,3.75,5734
Cunning Folk (Paperback),Adam Nevill,2021,3.95,2264
"Something is Killing the Children, Vol. 3 (Paperback)",James Tynion IV,2021,4.29,4053
Theme Music (Hardcover),T. Marie Vandelly,2019,3.75,3426
"Harrow County, Vol. 2: Twice Told (Paperback)",Cullen Bunn,2016,4.04,2906
Midwinterblood (Hardcover),Marcus Sedgwick,2011,3.71,11196
The Key to Midnight (Paperback),Dean Koontz,1979,3.99,29207
The Survivor (Mass Market Paperback),James Herbert,1976,3.69,3255
"Ghost Beach  (Goosebumps, #22)",R.L. Stine,1994,3.73,8708
The Outsider (Kindle Edition),H.P. Lovecraft,1926,3.99,4179
The Watchers (Hardcover),A.M. Shine,2021,4.08,3712
"Cerulean Sins (Anita Blake, Vampire Hunter, #11)",Laurell K. Hamilton,2003,3.86,50776
"Red Fox (Experiment in Terror, #2)",Karina Halle,2011,4.17,7855
Mystery Walk (Kindle Edition),Robert McCammon,1983,3.94,4295
Boy Parts (ebook),Eliza  Clark,2020,3.93,19079
Gothic Tales (Paperback),Elizabeth Gaskell,2000,3.8,2558
The Light at the End (Hardcover),John Skipp,1986,3.82,1964
"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",Joseph Delaney,2005,4.12,29075
The Pit and the Pendulum (Paperback),Edgar Allan Poe,1842,3.95,9601
Little Girls (Paperback),Ronald Malfi,2015,3.55,3179
Best Ghost Stories of Algernon Blackwood (Paperback),Algernon Blackwood,1973,4.16,2986
Lair of the White Worm (Paperback),Bram Stoker,1911,2.8,3788
Not Good for Maidens (Hardcover),Tori Bovalino,2022,3.7,953
The Devil Makes Three (Hardcover),Tori Bovalino,2021,3.63,3238
"Parasyte, Volume 1 (Paperback)",Hitoshi Iwaaki,1990,4.3,8947
"Ice Cream Man, Vol. 1: Rainbow Sprinkles (Paperback)",W. Maxwell Prince,2018,3.56,3933
"Before the Devil Breaks You (The Diviners, #3)",Libba Bray,2017,4.27,17556
"Fool Moon (The Dresden Files, #2)",Jim Butcher,2001,3.99,181739
The Mailman (Hardcover),Bentley Little,1991,3.88,3291
The Amulet (Paperback),Michael McDowell,1979,3.91,1598
The Seance (Hardcover),John Harwood,2008,3.56,7179
Son of Rosemary (Paperback),Ira Levin,1997,2.54,3875
The Other Black Girl (Hardcover),Zakiya Dalila Harris,2021,3.4,59940
"Blood Countess (Lady Slayers, #1)",Lana Popović,2020,3.47,2136
"The Cuckoo Clock of Doom (Goosebumps, #28)",R.L. Stine,1995,3.64,7614
Färjan (Hardcover),Mats Strandberg,2015,3.45,3671
Batman: Arkham Asylum - A Serious House on Serious Earth (Paperback),Grant Morrison,1989,4.1,67023
