,Title,Author,Year,Rating,Raters,Genres
455,"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,2012,4.42,122935,"Sequential Art,Horror,Fantasy,Sequential Art,Sequential Art,Fiction,Fantasy,Young Adult,Manga,Fantasy"
456,"The Murders of Molly Southbourne (Molly Southbourne, #1)",Tade Thompson,2017,3.82,5155,"Horror,Science Fiction,Novella,Fiction,Fantasy,Thriller,Adult,Short Stories,Mystery,Thriller"
457,The Fall of the House of Usher and Other Tales (Paperback),Edgar Allan Poe,1849,4.17,71644,"Classics,Horror,Fiction,Short Stories,Gothic,Literature,Mystery,Fantasy,Poetry,Literature"
458,The Shining Girls (Hardcover),Lauren Beukes,2013,3.54,47089,"Fiction,Mystery,Horror,Thriller,Science Fiction,Science Fiction,Mystery,Fantasy,Thriller,Historical"
459,One Past Midnight: The Langoliers (Audio Cassette),Stephen King,1990,3.92,38310,"Horror,Fiction,Science Fiction,Thriller,Fantasy,Short Stories,Mystery,Fantasy,Audiobook,Fantasy"
460,Wylding Hall (ebook),Elizabeth Hand,2015,3.82,5491,"Horror,Fantasy,Fiction,Gothic,Mystery,Fantasy,Music,Novella,Audiobook,Paranormal"
461,The Last Days of Jack Sparks (Paperback),Jason Arnopp,2016,3.89,7838,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Paranormal,Adult,Thriller"
462,Lock Every Door (ebook),Riley Sager,2019,3.91,146733,"Thriller,Mystery,Thriller,Fiction,Horror,Audiobook,Adult,Suspense,Contemporary,Adult Fiction"
463,Fairy Tale (Hardcover),Stephen King,2022,4.23,61949,"Fantasy,Horror,Fiction,Audiobook,Thriller,Adult,Science Fiction,Adventure,Science Fiction Fantasy,Young Adult"
464,"Blackout (Newsflesh, #3)",Mira Grant,2012,4.09,21979,"Horror,Horror,Science Fiction,Fiction,Science Fiction,Apocalyptic,Young Adult,Thriller,Fantasy,Science Fiction"
465,The Bone Houses (Hardcover),Emily Lloyd-Jones,2019,4.01,17649,"Fantasy,Young Adult,Horror,Historical,Fiction,Young Adult,Horror,Fantasy,Historical,Audiobook"
468,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,1993,3.84,28309,"Horror,Childrens,Fiction,Young Adult,Childrens,Fantasy,Mystery,Thriller,Fantasy,Audiobook"
469,Suffer the Children (Paperback),John Saul,1977,3.92,30061,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Adult,Fantasy,Thriller,Fantasy"
470,Sharp Objects (Paperback),Gillian Flynn,2006,4.01,878621,"Mystery,Fiction,Thriller,Thriller,Mystery,Suspense,Audiobook,Adult,Contemporary,Horror"
471,Manhunt (Paperback),Gretchen Felker-Martin,2022,3.63,4765,"Horror,Fiction,LGBT,LGBT,Science Fiction,Science Fiction,Adult,Apocalyptic,LGBT,Thriller"
472,The Drowning Kind (Hardcover),Jennifer  McMahon,2021,3.83,20112,"Horror,Mystery,Thriller,Fiction,Thriller,Fantasy,Audiobook,Suspense,Historical,Adult"
473,"Chilling Adventures of Sabrina, Vol. 1: The Crucible (Paperback)",Roberto Aguirre-Sacasa,2016,3.95,12594,"Sequential Art,Horror,Sequential Art,Fantasy,Paranormal,Young Adult,Fiction,Graphic Novels Comics,Fantasy,Fantasy"
474,The Bad Seed (Paperback),William March,1954,4.03,17724,"Horror,Fiction,Classics,Thriller,Mystery,Suspense,Thriller,Mystery,Novels,Adult"
475,I Remember You (Paperback),Yrsa Sigurdardottir,2010,3.85,9753,"Horror,Mystery,Fiction,Thriller,Mystery,Fantasy,Paranormal,Thriller,Suspense,Scandinavian Lite..."
476,Growing Things and Other Stories (Hardcover),Paul Tremblay,2019,3.49,5361,"Horror,Short Stories,Fiction,Anthologies,Adult,Thriller,Audiobook,Fantasy,Short Stories,Anthologies"
477,The Wind Through the Keyhole (Kindle Edition),Stephen King,2012,4.15,75977,"Fantasy,Fiction,Horror,Science Fiction,Westerns,Audiobook,Adventure,Science Fiction Fantasy,Thriller,Fantasy"
478,Collected Ghost Stories (Hardcover),M.R. James,1931,4.14,7220,"Horror,Short Stories,Classics,Fiction,Gothic,Horror,Paranormal,Fantasy,Fantasy,Fantasy"
479,More Tales to Chill Your Bones (Paperback),Alvin Schwartz,1991,4.16,15232,"Horror,Short Stories,Fiction,Childrens,Young Adult,Childrens,Fantasy,Fantasy,Holiday,Paranormal"
480,"Blood And Gold (The Vampire Chronicles, #8)",Anne Rice,2001,3.91,33693,"Paranormal,Horror,Fantasy,Fiction,Fantasy,Fantasy,Fantasy,Gothic,Historical,Adult"
481,Little Heaven (Hardcover),Nick Cutter,2017,3.79,5551,"Horror,Fiction,Thriller,Religion,Audiobook,Adult,Suspense,Mystery,Holiday,Thriller"
482,The Scarlet Gospels (Hardcover),Clive Barker,2015,3.49,8834,"Horror,Fiction,Fantasy,Fantasy,Thriller,Fantasy,Fantasy,Fantasy,Audiobook,Paranormal"
483,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,1992,3.77,24208,"Horror,Childrens,Fiction,Childrens,Young Adult,Fantasy,Mystery,Fantasy,Childrens,Thriller"
484,Fragments of Horror (Hardcover),Junji Ito,2014,4.1,11832,"Sequential Art,Horror,Sequential Art,Sequential Art,Short Stories,Fiction,Fantasy,Asian Literature,Cultural,Adult"
485,The Child Thief (Hardcover),Brom,2009,4.09,16503,"Fantasy,Horror,Retellings,Fiction,Young Adult,Fantasy,Adult,Dark,Fantasy,Fantasy"
486,Dark Places (Hardcover),Gillian Flynn,2009,3.95,678647,"Mystery,Fiction,Thriller,Thriller,Mystery,Suspense,Adult,Audiobook,Horror,Contemporary"
487,Shutter Island (Mass Market Paperback),Dennis Lehane,2003,4.1,181845,"Mystery,Fiction,Thriller,Horror,Thriller,Suspense,Mystery,Thriller,Adult,Novels"
488,Sorrowland (Hardcover),Rivers Solomon,2021,3.82,8964,"Fantasy,Horror,Fiction,LGBT,Science Fiction,LGBT,Adult,Gothic,Audiobook,Speculative Fiction"
489,A Winter Haunting (Seasons of Horror #4),Dan Simmons,2002,3.6,9074,"Horror,Fiction,Mystery,Paranormal,Fantasy,Fantasy,Fantasy,Audiobook,Suspense,Thriller"
490,The Carrow Haunt (Kindle Edition),Darcy Coates,2018,4.11,8921,"Horror,Fantasy,Mystery,Paranormal,Fiction,Thriller,Fantasy,Fantasy,Gothic,Adult"
491,Twilight Eyes (Paperback),Dean Koontz,1985,3.91,26163,"Horror,Fiction,Thriller,Suspense,Fantasy,Fantasy,Mystery,Fantasy,Science Fiction,Thriller"
492,The Dunwich Horror and Others (Hardcover),H.P. Lovecraft,1929,4.19,14826,"Horror,Fiction,Short Stories,Fantasy,Classics,Horror,Science Fiction,Fantasy,Gothic,Lovecraftian"
493,Experimental Film (Paperback),Gemma Files,2015,3.6,2585,"Horror,Fiction,Fantasy,Paranormal,Fantasy,Mystery,Fantasy,Cultural,Culture,Adult"
494,Songs of a Dead Dreamer and Grimscribe (Paperback),Thomas Ligotti,2015,3.99,3999,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Classics,Horror,Literature,Literature,Anthologies"
495,"The Reapers are the Angels (Reapers, #1)",Alden Bell,2010,3.89,11723,"Horror,Horror,Apocalyptic,Fiction,Young Adult,Science Fiction,Fantasy,Science Fiction,Science Fiction,Fantasy"
496,"This Sorrowful Life (The Walking Dead, #6)",Robert Kirkman,2007,4.3,23843,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Science Fiction"
497,Wakenhyrst (Hardcover),Michelle Paver,2019,3.88,14517,"Horror,Historical,Gothic,Fiction,Mystery,Historical,Thriller,Fantasy,Adult,Fantasy"
498,FantasticLand (Hardcover),Mike Bockoven,2016,3.99,9538,"Horror,Fiction,Thriller,Audiobook,Contemporary,Adult,Adventure,Science Fiction,Thriller,Mystery"
499,"The Madman's Daughter (The Madman's Daughter, #1)",Megan Shepherd,2013,3.67,23640,"Young Adult,Historical,Horror,Fantasy,Mystery,Historical,Romance,Science Fiction,Retellings,Fiction"
500,They Thirst (Hardcover),Robert McCammon,1981,3.91,12090,"Horror,Paranormal,Fiction,Fantasy,Fantasy,Thriller,Fantasy,Holiday,Science Fiction,Folklore"
501,Whispers (Paperback),Dean Koontz,1980,3.93,32457,"Horror,Fiction,Thriller,Mystery,Suspense,Thriller,Fantasy,Adult,Fantasy,Audiobook"
502,The Devil All the Time (Hardcover),Donald Ray Pollock,2011,4.12,30937,"Fiction,Horror,Thriller,Historical,Mystery,Mystery,Gothic,Gothic,Audiobook,Thriller"
503,"Books of Blood, Volume Two (Books of Blood, #2)",Clive Barker,1984,4.09,11174,"Horror,Short Stories,Fiction,Fantasy,Anthologies,Thriller,Anthologies,European Literature,Fantasy,Short Stories"
504,The Invisible Man (Paperback),H.G. Wells,1897,3.64,174992,"Classics,Science Fiction,Fiction,Horror,Fantasy,Audiobook,Literature,Novels,Literature,Science Fiction Fantasy"
505,"Neverwhere (London Below, #1)",Neil Gaiman,1996,4.17,488980,"Fantasy,Fiction,Fantasy,Audiobook,Science Fiction Fantasy,Science Fiction,Horror,Adventure,Adult,Young Adult"
506,The Walking Dead: Compendium One (Paperback),Robert Kirkman,2009,4.44,67557,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Science Fiction,Comics,Fantasy"
507,The Dead and the Dark (Hardcover),Courtney Gould,2021,3.95,6517,"Horror,Young Adult,LGBT,Mystery,LGBT,Fantasy,Fantasy,Thriller,LGBT,Fiction"
508,Geek Love (Paperback),Katherine Dunn,1989,3.96,62906,"Fiction,Horror,Fantasy,Contemporary,Novels,Literary Fiction,Literature,Adult,Adult Fiction,Dark"
509,"Afraid (Afraid, #1)",Jack Kilborn,2008,3.9,9153,"Horror,Thriller,Fiction,Mystery,Suspense,Thriller,Science Fiction,Horror,Fantasy,Audiobook"
510,The Burning Girls (Hardcover),C.J. Tudor,2021,4.03,28222,"Thriller,Horror,Mystery,Fiction,Thriller,Adult,Audiobook,Suspense,Mystery,Fantasy"
511,The Complete Works of H.P. Lovecraft (Kindle Edition),H.P. Lovecraft,1978,4.35,16170,"Horror,Fiction,Classics,Fantasy,Short Stories,Science Fiction,Science Fiction Fantasy,Literature,Unfinished,Horror"
512,The Funhouse (Paperback),Dean Koontz,1980,3.64,22717,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Novels,Thriller,Fantasy,Adult"
513,The Saturday Night Ghost Club (Hardcover),Craig Davidson,2018,3.89,13486,"Horror,Fiction,Mystery,Young Adult,Young Adult,Cultural,Audiobook,Holiday,Adult,Adult Fiction"
514,Revenge (Paperback),Yōko Ogawa,1998,4.01,16414,"Short Stories,Horror,Fiction,Cultural,Asian Literature,Cultural,Literary Fiction,Contemporary,Literature,Mystery"
515,Roadwork (Paperback),Richard Bachman,1981,3.6,33860,"Horror,Fiction,Thriller,Suspense,Audiobook,Mystery,Literature,Drama,Novels,Thriller"
516,False Memory (Paperback),Dean Koontz,1999,3.89,45342,"Horror,Fiction,Thriller,Mystery,Suspense,Thriller,Science Fiction,Thriller,Psychology,Mystery"
517,The Day of the Triffids (Paperback),John Wyndham,1951,4.01,100479,"Science Fiction,Fiction,Classics,Horror,Apocalyptic,Science Fiction,Fantasy,Science Fiction Fantasy,Science Fiction,Novels"
520,The Cellar (Paperback),Richard Laymon,1980,3.65,7589,"Horror,Fiction,Horror,Thriller,Mystery,Folklore,Fantasy,Novels,Fantasy,Adult"
521,Slewfoot: A Tale of Bewitchery (Hardcover),Brom,2021,4.36,6124,"Horror,Fantasy,Historical,Fiction,Paranormal,Historical,Fantasy,Adult,Audiobook,Holiday"
522,Remina (Hardcover),Junji Ito,2005,3.67,10516,"Sequential Art,Horror,Sequential Art,Sequential Art,Science Fiction,Fiction,Fantasy,Cultural,Adult,Comics Manga"
523,The Woman in White (Paperback),Wilkie Collins,1859,4.0,145648,"Classics,Mystery,Fiction,Gothic,Horror,Literature,Historical,Historical,Literature,Thriller"
524,"Blackwood Farm (The Vampire Chronicles, #9)",Anne Rice,2002,3.88,31904,"Horror,Paranormal,Fantasy,Fiction,Fantasy,Fantasy,Paranormal,Fantasy,Gothic,Adult"
525,The Rising (The Rising #1),Brian Keene,2003,3.8,9975,"Horror,Horror,Fiction,Science Fiction,Apocalyptic,Science Fiction,Science Fiction,Thriller,Adult,Novels"
526,All's Well (Hardcover),Mona Awad,2021,3.67,10869,"Horror,Fiction,Contemporary,Magical Realism,Thriller,Adult,Fantasy,Literary Fiction,Audiobook,Mystery"
527,The Shuddering (Paperback),Ania Ahlborn,2013,3.73,5593,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,Adult,Mystery,Folklore,Thriller"
528,The Weight of Blood (Hardcover),Tiffany D. Jackson,2022,4.3,5868,"Horror,Young Adult,Thriller,Retellings,Mystery,Fiction,Audiobook,Thriller,Fantasy,Contemporary"
529,The Vegetarian (Hardcover),Han Kang,2007,3.59,133149,"Fiction,Contemporary,Horror,Literary Fiction,Cultural,Adult,Novels,Health,Literature,Audiobook"
530,"Made to Suffer (The Walking Dead, #8)",Robert Kirkman,2008,4.45,26354,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Science Fiction"
531,"The Calm Before (The Walking Dead, #7)",Robert Kirkman,2007,4.26,22014,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Science Fiction"
532,The Night Sister (Hardcover),Jennifer  McMahon,2015,3.7,21209,"Horror,Mystery,Fiction,Thriller,Fantasy,Fantasy,Suspense,Thriller,Fantasy,Audiobook"
533,"Fear Nothing (Moonlight Bay, #1)",Dean Koontz,1997,4.0,36355,"Horror,Fiction,Thriller,Mystery,Suspense,Science Fiction,Fantasy,Thriller,Fantasy,Romance"
534,"Uzumaki: Spiral into Horror, Vol. 2. (Paperback)",Junji Ito,1999,4.32,11137,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Fantasy,Cultural,Asian Literature,Comics Manga,Graphic Novels Comics"
535,Earthlings (Hardcover),Sayaka Murata,2018,3.58,30518,"Fiction,Horror,Cultural,Contemporary,Magical Realism,Asian Literature,Fantasy,Literary Fiction,Adult,Audiobook"
536,Smashed: Junji Ito Story Collection (Hardcover),Junji Ito,0,4.13,10410,"Sequential Art,Horror,Sequential Art,Sequential Art,Short Stories,Fiction,Graphic Novels Manga,Cultural,Fantasy,Adult"
537,Teatro Grottesco (Hardcover),Thomas Ligotti,2006,4.1,4544,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Speculative Fiction,Literature,Anthologies,Horror,The United States Of America"
538,"The Call (The Call, #1)",Peadar Ó Guilín,2016,3.84,13190,"Fantasy,Horror,Young Adult,Science Fiction,Fiction,Fantasy,Fairies,Audiobook,Young Adult,Science Fiction"
539,"Here We Remain (The Walking Dead, #9)",Robert Kirkman,2009,4.24,18126,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Science Fiction"
540,The Hatching (The Hatching #1),Ezekiel Boone,2016,3.67,6123,"Horror,Fiction,Thriller,Science Fiction,Science Fiction,Adult,Suspense,Audiobook,Adult Fiction,Thriller"
541,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender,2009,4.02,28136,"Young Adult,Horror,Fantasy,Fantasy,Mystery,Fantasy,Paranormal,Fiction,Romance,Thriller"
542,"Darkhouse (Experiment in Terror, #1)",Karina Halle,2011,3.77,17132,"Fantasy,Horror,Paranormal,Fantasy,Romance,Fantasy,Mystery,New Adult,Romance,Fantasy"
543,The Vampyre (Paperback),John William Polidori,1819,3.3,9760,"Horror,Classics,Gothic,Paranormal,Fiction,Short Stories,Fantasy,Literature,Fantasy,Audiobook"
544,"The Descent (Descent, #1)",Jeff Long,1999,3.96,8256,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Adventure,Mystery,Suspense,Fantasy,Thriller"
545,The Imago Sequence and Other Stories (Hardcover),Laird Barron,2007,4.0,3746,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Horror,Anthologies,Anthologies,Speculative Fiction,Short Stories"
546,Maplecroft (The Borden Dispatches #1),Cherie Priest,2014,3.58,4456,"Horror,Fantasy,Historical,Fiction,Fantasy,Historical,Mystery,Fantasy,Fantasy,Gothic"
547,"Lord Loss (The Demonata, #1)",Darren Shan,2005,4.23,21931,"Horror,Fantasy,Young Adult,Fiction,Fantasy,Paranormal,Fantasy,Shapeshifters,Fantasy,Fantasy"
548,The Pallbearers Club (Hardcover),Paul Tremblay,2022,3.19,5446,"Horror,Fiction,Thriller,Mystery,Adult,Thriller,Audiobook,Paranormal,Fantasy,Fantasy"
549,The Family Plot (Hardcover),Cherie Priest,2016,3.65,3552,"Horror,Fiction,Fantasy,Gothic,Paranormal,Mystery,Fantasy,Adult,Fantasy,Contemporary"
550,Lost Boy: The True Story of Captain Hook (Paperback),Christina Henry,2017,4.22,22073,"Fantasy,Horror,Retellings,Fiction,Young Adult,Fantasy,Adult,Adventure,Adventure,Dark"
551,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,2005,3.63,5962568,"Fantasy,Young Adult,Romance,Fiction,Paranormal,Fantasy,Romance,Fantasy,Fantasy,Young Adult"
552,Audition (Hardcover),Ryū Murakami,1997,3.52,9800,"Horror,Fiction,Asian Literature,Cultural,Thriller,Mystery,Contemporary,Cultural,Literature,Adult"
553,"Stay Out of the Basement  (Goosebumps, #2)",R.L. Stine,1992,3.69,19047,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Science Fiction,Thriller,Audiobook"
554,"The Haunted Mask (Goosebumps, #11)",R.L. Stine,1993,3.84,21288,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Thriller,Holiday,Fantasy"
555,Gone to See the River Man (Kindle Edition),Kristopher Triana,2020,3.72,6806,"Horror,Fiction,Thriller,Novella,Mystery,Horror,Adult,Thriller,Dark,Audiobook"
556,The Monkey's Paw (Hardcover),W.W. Jacobs,1902,3.84,12574,"Horror,Short Stories,Classics,Fiction,Fantasy,Academic,Gothic,Adult,Thriller,Audiobook"
557,The Anomaly (The Anomaly Files #1),Michael Rutger,2018,3.79,9952,"Horror,Thriller,Fiction,Science Fiction,Mystery,Adventure,Thriller,Fantasy,Adult,Fantasy"
558,"What We Become (The Walking Dead, #10)",Robert Kirkman,2009,4.27,18115,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Fantasy"
559,The Red Tree (Paperback),Caitlín R. Kiernan,2009,3.66,3337,"Horror,Fantasy,Fiction,LGBT,Gothic,Fantasy,Fantasy,Fantasy,LGBT,Fantasy"
560,The Chalk Man (Hardcover),C.J. Tudor,2017,3.71,90327,"Thriller,Mystery,Fiction,Horror,Thriller,Mystery,Suspense,Adult,Audiobook,Adult Fiction"
561,Velocity (Mass Market Paperback),Dean Koontz,2005,3.87,62002,"Horror,Thriller,Fiction,Mystery,Suspense,Mystery,Thriller,Adult,Audiobook,Novels"
562,Apt Pupil (Paperback),Stephen King,1982,3.91,31293,"Horror,Fiction,Thriller,Short Stories,Audiobook,Novella,Mystery,Suspense,Mystery,Novels"
563,"This is Not a Test (This is Not a Test, #1)",Courtney Summers,2012,3.85,14094,"Young Adult,Horror,Horror,Science Fiction,Fantasy,Apocalyptic,Science Fiction,Fantasy,Fiction,Science Fiction"
564,Coldheart Canyon (Paperback),Clive Barker,2001,3.7,8099,"Horror,Fiction,Fantasy,Paranormal,Fantasy,Mystery,Fantasy,Fantasy,Suspense,Audiobook"
565,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,2004,3.9,24298,"Science Fiction,Fantasy,Horror,Fiction,Fantasy,Humor,Horror,Thriller,Science Fiction Fantasy,Fantasy"
566,"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,2017,4.17,12500,"Horror,Fiction,Humor,Fantasy,Science Fiction,Humor,Fantasy,Fantasy,Fantasy,Mystery"
567,The Last Werewolf (The Last Werewolf #1),Glen Duncan,2011,3.46,15693,"Fantasy,Horror,Fiction,Shapeshifters,Fantasy,Fantasy,Fantasy,Adult,Paranormal,Audiobook"
568,Legion (Hardcover),William Peter Blatty,1983,3.71,10434,"Horror,Fiction,Mystery,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Suspense,Novels"
569,"Uzumaki: Spiral Into Horror, Vol. 3 (Paperback)",Junji Ito,1999,4.26,10036,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Fantasy,Cultural,Asian Literature,Mystery,Comics Manga"
572,"Ararat (Ben Walker, #1)",Christopher Golden,2017,3.38,5833,"Horror,Fiction,Thriller,Mystery,Adventure,Fantasy,Fantasy,Adult,Suspense,Audiobook"
573,This House Is Haunted (Hardcover),John Boyne,2013,3.6,13072,"Horror,Historical,Gothic,Fiction,Mystery,Fantasy,Paranormal,Historical,Horror,Fantasy"
574,The Patient (Kindle Edition),Jasper DeWitt,2020,3.51,12409,"Horror,Thriller,Fiction,Mystery,Audiobook,Thriller,Adult,Suspense,Fantasy,Fantasy"
575,The Traveling Vampire Show (Mass Market Paperback),Richard Laymon,2000,3.84,8429,"Horror,Paranormal,Fiction,Young Adult,Fantasy,Fantasy,Thriller,Horror,Young Adult,Fantasy"
576,The Wendigo (Paperback),Algernon Blackwood,1910,3.82,5413,"Horror,Classics,Fiction,Short Stories,Fantasy,Fantasy,Fantasy,Gothic,Fantasy,Novella"
577,North American Lake Monsters (Hardcover),Nathan Ballingrud,2013,4.0,4287,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Anthologies,Magical Realism,Speculative Fiction,Anthologies,Thriller"
578,Just Like Mother (Hardcover),Anne Heltzel,2022,3.73,5185,"Horror,Thriller,Fiction,Adult,Mystery,Religion,Thriller,Suspense,Audiobook,Classics"
579,The Devil Crept In (Paperback),Ania Ahlborn,2017,3.64,5102,"Horror,Mystery,Thriller,Fiction,Adult,Audiobook,Thriller,Suspense,Fantasy,Fantasy"
580,City of Night (Dean Koontz's Frankenstein #2),Dean Koontz,2005,3.99,22697,"Horror,Fiction,Thriller,Fantasy,Science Fiction,Mystery,Suspense,Fantasy,Horror,Fantasy"
581,"30 Days of Night, Vol. 1 (Paperback)",Steve Niles,2004,3.79,19562,"Sequential Art,Horror,Sequential Art,Paranormal,Fiction,Graphic Novels Comics,Fantasy,Comics,Fantasy,Fantasy"
582,Cold Fire (Paperback),Dean Koontz,1991,3.82,24717,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Fantasy,Science Fiction,Fantasy,Thriller"
583,Lullaby (Paperback),Chuck Palahniuk,2002,3.74,95002,"Fiction,Horror,Contemporary,Fantasy,Novels,Thriller,Literature,Dark,Adult,Mystery"
584,Leech (Hardcover),Hiron Ennes,2022,3.76,1573,"Horror,Science Fiction,Gothic,Fiction,Fantasy,Adult,LGBT,LGBT,Audiobook,Science Fiction Fantasy"
585,Suffer the Children (Paperback),Craig DiLouie,2014,3.91,3598,"Horror,Paranormal,Fiction,Fantasy,Audiobook,Fantasy,Science Fiction,Adult,Horror,Apocalyptic"
