Title,Author,Year,Rating,Raters,Genres
The Lurking Fear and Other Stories (Paperback),H.P. Lovecraft,1923,4.08,3098,"Horror,Fiction,Short Stories,Fantasy,Classics,Horror,Fantasy,Science Fiction,Lovecraftian,Anthologies"
These Fleeting Shadows (Hardcover),Kate Alice Marshall,2022,3.70,1741,"Horror,Young Adult,Mystery,Fantasy,LGBT,Thriller,Fantasy,Gothic,Fiction,LGBT"
"My Life as a White Trash Zombie (White Trash Zombie, #1)",Diana Rowland,2011,3.94,13041,"Horror,Fantasy,Fantasy,Horror,Fantasy,Fiction,Mystery,Romance,Audiobook,Adult"
Don't Look Now and Other Stories (Kindle Edition),Daphne du Maurier,1971,3.83,7411,"Short Stories,Horror,Fiction,Classics,Gothic,Mystery,Suspense,Thriller,European Literature,Literature"
The Stand: Captain Trips (Hardcover),Roberto Aguirre-Sacasa,2009,4.46,67304,"Horror,Sequential Art,Sequential Art,Fiction,Fantasy,Graphic Novels Comics,Science Fiction,Apocalyptic,Thriller,Science Fiction"
Flight or Fright: 17 Turbulent Tales (Hardcover),Stephen King,2018,3.49,5626,"Horror,Short Stories,Fiction,Thriller,Anthologies,Audiobook,Science Fiction,Fantasy,Thriller,Adult"
Confessions (Paperback),Kanae Minato,2008,4.06,25648,"Thriller,Mystery,Fiction,Thriller,Horror,Cultural,Asian Literature,Mystery,Adult,Suspense"
Diary (Paperback),Chuck Palahniuk,2003,3.63,75590,"Fiction,Horror,Contemporary,Novels,Thriller,Mystery,Literature,Adult Fiction,Suspense,Literature"
The Man in the Picture (Hardcover),Susan         Hill,2007,3.61,5093,"Horror,Fiction,Gothic,Mystery,Paranormal,Horror,Fantasy,Fantasy,Fantasy,Historical"
"My Sister, the Serial Killer (Hardcover)",Oyinkan Braithwaite,2018,3.70,243619,"Fiction,Thriller,Mystery,Contemporary,Audiobook,Mystery,Thriller,Cultural,Adult,Western Africa"
"The Nightmare Room (The Messy Man, #1)",Chris   Sorensen,2018,3.73,2204,"Horror,Fantasy,Fiction,Thriller,Adult,Audiobook,Fantasy,Fantasy,Paranormal,Holiday"
Shadowfires (Paperback),Leigh Nichols,1987,3.79,13037,"Horror,Fiction,Thriller,Suspense,Mystery,Thriller,Science Fiction,Literature,Audiobook,Fantasy"
"I Am Behind You (Platserna, #1)",John Ajvide Lindqvist,2014,3.35,3902,"Horror,Fiction,Fantasy,Thriller,European Literature,Cultural,Mystery,Audiobook,European Literature,Fantasy"
My Work is Not Yet Done: Three Tales of Corporate Horror (Hardcover),Thomas Ligotti,2002,3.88,2625,"Horror,Fiction,Short Stories,Fantasy,Fantasy,Literature,Speculative Fiction,Anthologies,Anthologies,Novels"
Follow You Home (Paperback),Mark  Edwards,2015,3.92,47897,"Thriller,Horror,Mystery,Fiction,Thriller,Suspense,Thriller,Mystery,Audiobook,Adult"
Survive the Night (Hardcover),Danielle Vega,2015,3.22,5144,"Horror,Young Adult,Thriller,Mystery,Fiction,Fantasy,Adventure,Suspense,Contemporary,Young Adult"
Neonomicon (Paperback),Alan Moore,2010,3.45,5954,"Sequential Art,Sequential Art,Horror,Fantasy,Fiction,Horror,Comics,Graphic Novels Comics,Lovecraftian,Science Fiction"
Dead Inside (Paperback),Chandler Morrison,2015,3.32,4112,"Horror,Dark,Fiction,Novella,Horror,Thriller,Short Stories,Audiobook,Adult,Contemporary"
No Longer Human (Hardcover),Junji Ito,2019,4.26,8159,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Asian Literature,Cultural,Comics Manga,Graphic Novels Manga,Classics"
"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",Steve Hockensmith,2007,3.49,22026,"Horror,Horror,Fiction,Humor,Fantasy,Historical,Fantasy,Romance,Historical,Classics"
"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,2006,4.01,198415,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Fiction,Mystery,Romance,Fantasy,Adult"
Missing,Missing,0,0,0,
Missing,Missing,0,0,0,",,,,,"
In the Shadow of Spindrift House (Hardcover),Mira Grant,2019,3.68,1702,"Horror,Fantasy,Mystery,Novella,Fiction,Fantasy,Audiobook,Adult,LGBT,Fantasy"
"The Fold (Threshold, #2)",Peter Clines,2015,3.87,28856,"Science Fiction,Fiction,Horror,Audiobook,Mystery,Thriller,Fantasy,Science Fiction Fantasy,Adult,Thriller"
The Face of Fear (Hardcover),Brian Coffey,1977,3.86,17003,"Horror,Thriller,Fiction,Suspense,Mystery,Thriller,Mystery,Romance,Novels,Fantasy"
The Husband (Hardcover),Dean Koontz,2006,3.81,46052,"Thriller,Fiction,Horror,Mystery,Suspense,Thriller,Mystery,Audiobook,Adult,Novels"
Pan's Labyrinth: The Labyrinth of the Faun (Hardcover),Guillermo del Toro,2019,4.27,14742,"Fantasy,Horror,Young Adult,Fiction,Historical,Magical Realism,Audiobook,Fantasy,Historical,Fantasy"
Nocturnal (Hardcover),Scott Sigler,2012,4.05,5650,"Horror,Thriller,Fiction,Fantasy,Science Fiction,Fantasy,Fantasy,Mystery,Mystery,Fantasy"
The Chill (Hardcover),Scott  Carson,2020,3.61,4893,"Horror,Fiction,Thriller,Mystery,Fantasy,Fantasy,Suspense,Audiobook,Adult,Thriller"
Origin (Konrath/Kilborn Collective #2),J.A. Konrath,2009,3.80,6086,"Horror,Thriller,Fiction,Science Fiction,Fantasy,Suspense,Fantasy,Mystery,Fantasy,Paranormal"
Theme Music (Hardcover),T. Marie Vandelly,2019,3.75,3890,"Horror,Thriller,Mystery,Fiction,Thriller,Adult,Suspense,Fantasy,Mystery,Contemporary"
Little Darlings (Hardcover),Melanie Golding,2019,3.64,11561,"Thriller,Horror,Mystery,Fiction,Thriller,Audiobook,Adult,Suspense,Fantasy,Contemporary"
The Devourers (Hardcover),Indra Das,2016,3.77,3920,"Fantasy,Horror,Fiction,LGBT,LGBT,Cultural,Historical,Adult,Shapeshifters,Science Fiction Fantasy"
Sphere (Paperback),Michael Crichton,1987,3.82,176818,"Science Fiction,Fiction,Thriller,Horror,Mystery,Suspense,Science Fiction Fantasy,Adventure,Fantasy,Novels"
Lapvona (Kindle Edition),Ottessa Moshfegh,2022,3.60,19080,"Fiction,Historical,Horror,Fantasy,Literary Fiction,Magical Realism,Historical,Contemporary,Adult,Novels"
Jackal (Hardcover),Erin E. Adams,2022,3.68,2514,"Horror,Mystery,Thriller,Fiction,Thriller,Adult,Suspense,Contemporary,Race,Fantasy"
The Girls Are Never Gone (Hardcover),Sarah Glenn Marsh,2021,3.63,1669,"Horror,Young Adult,Fantasy,LGBT,LGBT,Fantasy,Mystery,Contemporary,Paranormal,LGBT"
Boy Parts (ebook),Eliza  Clark,2020,3.91,20651,"Fiction,Contemporary,Horror,Literary Fiction,LGBT,LGBT,Adult,Thriller,Dark,Adult Fiction"
"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,2008,3.72,1558475,"Fantasy,Young Adult,Romance,Paranormal,Fiction,Fantasy,Romance,Fantasy,Shapeshifters,Fantasy"
"In a Dark, Dark Wood (Paperback)",Ruth Ware,2015,3.72,298796,"Mystery,Thriller,Fiction,Thriller,Suspense,Audiobook,Mystery,Adult,Horror,Adult Fiction"
"Damned (Damned, #1)",Chuck Palahniuk,2011,3.39,51563,"Fiction,Fantasy,Horror,Humor,Contemporary,Audiobook,Novels,Adult,Fantasy,Humor"
"Piano Lessons Can Be Murder (Goosebumps, #13)",R.L. Stine,1993,3.57,8005,"Horror,Childrens,Fiction,Young Adult,Childrens,Fantasy,Mystery,Fantasy,Thriller,Novels"
Gone Girl (Paperback),Gillian Flynn,2012,4.11,2772380,"Fiction,Mystery,Thriller,Thriller,Mystery,Suspense,Contemporary,Adult,Audiobook,Adult Fiction"
Marina (Paperback),Carlos Ruiz Zafón,1999,4.10,63500,"Fiction,Mystery,Young Adult,Fantasy,Horror,Gothic,Historical,European Literature,Cultural,Romance"
Cunning Folk (Paperback),Adam Nevill,2021,3.93,2437,"Horror,Fiction,Fantasy,Fantasy,Gothic,Thriller,Fantasy,Adult,Suspense,Contemporary"
"Hold Me Closer, Necromancer (Necromancer, #1)",Lish McBride,2010,3.90,17348,"Young Adult,Fantasy,Fantasy,Fantasy,Horror,Humor,Fantasy,Fiction,Horror,Fantasy"
The Most Dangerous Game (Paperback),Richard Connell,1924,3.94,49445,"Classics,Short Stories,Fiction,Horror,Academic,Thriller,Adventure,Academic,Literature,Young Adult"
The Horror Stories of Robert E. Howard (Paperback),Robert E. Howard,1968,4.13,2703,"Horror,Fantasy,Short Stories,Fiction,Classics,Fantasy,Pulp,Fantasy,Anthologies,Audiobook"
"Dark Hollow (Levi Stoltzfus, #1)",Brian Keene,2006,3.88,3529,"Horror,Fiction,Fantasy,Thriller,Paranormal,Fantasy,Fantasy,Horror,Folklore,Adult"
The Devil Takes You Home (Hardcover),Gabino Iglesias,2022,3.68,3648,"Horror,Fiction,Thriller,Mystery,Thriller,Mystery,Fantasy,Adult,Mystery,Audiobook"
The White People and Other Weird Stories (Paperback),Arthur Machen,1904,4.01,1908,"Horror,Short Stories,Fiction,Fantasy,Classics,Fantasy,Gothic,Anthologies,Literature,Anthologies"
The Corset (Hardcover),Laura  Purcell,2018,4.15,11074,"Historical,Gothic,Horror,Fiction,Mystery,Historical,Thriller,Thriller,Mystery,Audiobook"
Ancient Sorceries and Other Weird Stories (Paperback),Algernon Blackwood,2001,4.11,2020,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Classics,Gothic,Anthologies,Fantasy,Horror"
"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",Carrie Ryan,2011,4.03,22368,"Young Adult,Horror,Science Fiction,Horror,Fantasy,Apocalyptic,Fiction,Romance,Fantasy,Science Fiction"
"The Bad Death of Eduard Delacroix (The Green Mile, #4)",Stephen King,1996,4.54,16919,"Horror,Fiction,Thriller,Fantasy,Mystery,Suspense,Fantasy,Mystery,Audiobook,Adult"
"Bec (The Demonata, #4)",Darren Shan,2006,4.17,13008,"Horror,Fantasy,Young Adult,Fiction,Paranormal,Fantasy,Fantasy,Adventure,Childrens,Fantasy"
"All Out War Part 2 (The Walking Dead, #21)",Robert Kirkman,2014,4.11,8075,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Fantasy"
When Darkness Loves Us (Hardcover),Elizabeth Engstrom,1985,4.03,1192,"Horror,Fiction,Novella,Short Stories,Gothic,Classics,Audiobook,Thriller,Holiday,Adult"
The Hungry Moon (Mass Market Paperback),Ramsey Campbell,1986,3.60,1776,"Horror,Fiction,Fantasy,Fantasy,Literature,Holiday,Novels,Science Fiction Fantasy,Shapeshifters,European Literature"
"Hunting Prince Dracula (Stalking Jack the Ripper, #2)",Kerri Maniscalco,2017,4.24,55942,"Historical,Mystery,Young Adult,Romance,Historical,Fantasy,Horror,Audiobook,Thriller,Thriller"
"Offspring (Dead River, #2)",Jack Ketchum,1991,3.81,3389,"Horror,Fiction,Thriller,Horror,Adult,Mystery,Suspense,Mystery,Dark,Novels"
Songs of a Dead Dreamer (Paperback),Thomas Ligotti,1986,4.05,2105,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Literature,Anthologies,Anthologies,Horror,The United States Of America"
"City Infernal (City Infernal, #1)",Edward Lee,2001,3.79,3170,"Horror,Fiction,Fantasy,Horror,Paranormal,Fantasy,Fantasy,Fantasy,Fantasy,Death"
To Break a Covenant (Hardcover),Alison Ames,2021,3.70,897,"Horror,Young Adult,LGBT,LGBT,Mystery,Thriller,Fiction,Fantasy,LGBT,Fantasy"
The Secret of Ventriloquism (Hardcover),Jon Padgett,2016,3.92,1725,"Horror,Short Stories,Fantasy,Fiction,Anthologies,Fantasy,Horror,Weird Fiction,Short Stories,Holiday"
The Lake of Souls (Cirque du Freak #10),Darren Shan,2002,4.18,23022,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
"The Creeping Shadow (Lockwood & Co., #4)",Jonathan Stroud,2016,4.51,14363,"Fantasy,Young Adult,Horror,Mystery,Fantasy,Childrens,Paranormal,Fiction,Adventure,Fantasy"
"The Name of the Star (Shades of London, #1)",Maureen Johnson,2011,3.88,51767,"Young Adult,Mystery,Fantasy,Fantasy,Paranormal,Fiction,Horror,Fantasy,Historical,Fantasy"
The Small Hand (Hardcover),Susan         Hill,2010,3.46,6406,"Horror,Fiction,Gothic,Horror,Paranormal,Fantasy,Mystery,Fantasy,Fantasy,European Literature"
"The Devil You Know (Felix Castor, #1)",Mike Carey,2006,3.80,16220,"Fantasy,Fantasy,Horror,Mystery,Fiction,Fantasy,Fantasy,Paranormal,Paranormal,Mystery"
"The Mouse on the Mile (The Green Mile, #2)",Stephen King,1996,4.48,16405,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Suspense,Mystery,Drama,Adult"
Death Troopers (Star Wars),Joe Schreiber,2009,3.67,9838,"Media Tie In,Horror,Science Fiction,Fiction,Horror,Fantasy,Audiobook,Space,Novels,Space"
Missing,Missing,0,0,0,","
Missing,Missing,0,0,0,","
"Dead City (Dead World, #1)",Joe McKinney,2006,3.77,6231,"Horror,Horror,Fiction,Apocalyptic,Science Fiction,Science Fiction,Fantasy,Thriller,Science Fiction,Adventure"
"Lord of the Shadows (Cirque Du Freak, #11)",Darren Shan,2005,4.22,21851,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
The Atrocities (Kindle Edition),Jeremy C. Shipp,2018,3.21,1449,"Horror,Novella,Gothic,Fiction,Fantasy,Fantasy,Paranormal,Mystery,Adult,Adult Fiction"
Taaqtumi: An Anthology of Arctic Horror Stories (Paperback),Aviaq Johnston,2019,3.73,904,"Horror,Short Stories,Fiction,Anthologies,Fantasy,Cultural,Holiday,Adult,Gothic,Short Stories"
"A New Beginning (The Walking Dead, #22)",Robert Kirkman,2014,4.25,8411,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Comics,Apocalyptic,Science Fiction,Fantasy"
"Between the Devil and the Deep Blue Sea (Between, #1)",April Genevieve Tucholke,2013,3.56,14221,"Young Adult,Fantasy,Fantasy,Romance,Horror,Gothic,Fantasy,Fiction,Mystery,Romance"
Baal (Paperback),Robert McCammon,1978,3.58,4757,"Horror,Fiction,Fantasy,Science Fiction,Paranormal,Fantasy,Thriller,Novels,Religion,Literature"
Piercing (Paperback),Ryū Murakami,1994,3.65,9537,"Horror,Fiction,Cultural,Asian Literature,Thriller,Cultural,Mystery,Mystery,Contemporary,Literature"
The Keeper (Keeper #1),Sarah Langan,2006,3.32,2220,"Horror,Fiction,Fantasy,Thriller,Mystery,Suspense,Paranormal,Thriller,Fantasy,Adult Fiction"
Black Mouth (Paperback),Ronald Malfi,2022,4.03,1873,"Horror,Fiction,Fantasy,Thriller,Fantasy,Audiobook,Mystery,Adult,Young Adult,Fantasy"
All These Bodies (Hardcover),Kendare Blake,2021,3.29,6002,"Young Adult,Horror,Mystery,Thriller,Historical,Fantasy,Thriller,Paranormal,Fiction,Fantasy"
Lost Gods (ebook),Brom,2016,4.21,4803,"Fantasy,Horror,Fiction,Fantasy,Audiobook,Fantasy,Fantasy,Adult,Dark,Fantasy"
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,2003,3.99,621454,"Nonfiction,History,Crime,Mystery,Historical,Mystery,Audiobook,North American Hi...,Biography,Book Club"
Snow (Paperback),Ronald Malfi,2010,3.69,2264,"Horror,Fiction,Thriller,Folklore,Holiday,Mystery,Adult,Science Fiction,Suspense,Holiday"
Night in the Lonesome October (Paperback),Richard Laymon,2001,3.86,3642,"Horror,Fiction,Horror,Holiday,Thriller,Mystery,Suspense,Novels,Literary Fiction,Adult Fiction"
Moon (Paperback),James Herbert,1985,3.64,3813,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Modern,Thriller,Audiobook,Novels"
Sacrament (Paperback),Clive Barker,1996,3.76,5087,"Horror,Fantasy,Fiction,LGBT,Fantasy,Fantasy,Mystery,LGBT,Science Fiction Fantasy,Fantasy"
The Worm and His Kings (The Worm and His Kings #1),Hailey Piper,2020,3.93,1034,"Horror,Novella,LGBT,Fiction,Horror,LGBT,Adult,Fantasy,Fantasy,LGBT"
Kraken (Hardcover),China Miéville,2010,3.61,25247,"Fantasy,Fiction,Fantasy,Science Fiction,Horror,Mystery,Science Fiction Fantasy,Fantasy,Weird Fiction,Speculative Fiction"
"Preacher, Volume 1: Gone to Texas (Comics)",Garth Ennis,1995,4.15,73470,"Sequential Art,Sequential Art,Fantasy,Horror,Fiction,Graphic Novels Comics,Comics,Religion,Fantasy,Sequential Art"
"Something is Killing the Children, Vol. 3 (Paperback)",James Tynion IV,2021,4.29,4313,"Horror,Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Comics,Fantasy,Adult,Fantasy"
The God Project (Paperback),John Saul,1982,3.93,10989,"Horror,Fiction,Thriller,Mystery,Suspense,Science Fiction,Fantasy,Adult,Thriller,Novels"
The Beauty (Paperback),Aliya Whiteley,2014,3.59,2467,"Horror,Fiction,Science Fiction,Fantasy,Science Fiction,Magical Realism,Novella,Apocalyptic,Short Stories,Adult"
"東京喰種トーキョーグール 3 (Tokyo Ghoul, #3)",Sui Ishida,2012,4.40,18727,"Sequential Art,Horror,Fantasy,Sequential Art,Sequential Art,Fiction,Manga,Comics Manga,Fantasy,Fantasy"
Zom-B (Hardcover),Darren Shan,2012,3.57,7972,"Horror,Horror,Young Adult,Fiction,Fantasy,Young Adult,Fantasy,Science Fiction,Audiobook,Science Fiction"
"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,2010,3.85,15741,"Horror,Horror,Science Fiction,Fantasy,Comics,Fiction,Apocalyptic,Fantasy,Audiobook,Science Fiction"
"Coffey's Hands (The Green Mile, #3)",Stephen King,1996,4.52,16895,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Mystery,Suspense,Drama,Audiobook"
"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,2006,3.56,34782,"Fiction,Mystery,Thriller,Mystery,Horror,Suspense,Thriller,Audiobook,Adult,Humor"
Bad Man (Kindle Edition),Dathan Auerbach,2018,3.37,3146,"Horror,Fiction,Thriller,Mystery,Adult,Suspense,Thriller,Audiobook,Dark,Holiday"
The Good Guy (Hardcover),Dean Koontz,2007,3.85,35857,"Thriller,Fiction,Horror,Mystery,Suspense,Thriller,Mystery,Audiobook,Adult,Action"
"Night of the Living Dummy II (Goosebumps, #31)",R.L. Stine,1995,3.72,7761,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Fantasy,Thriller,Fantasy"
"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,2001,3.91,57936,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Romance,Fiction,Horror,Fantasy,Shapeshifters"
Nathaniel (Paperback),John Saul,1984,3.84,5750,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Fantasy,Paranormal,Adult,Fantasy"
Lute (Hardcover),Jennifer Marie Thorne,2022,3.79,830,"Horror,Fantasy,Fiction,Adult,Thriller,Mystery,Thriller,Holiday,Adult Fiction,Audiobook"
The Tenth Girl (Hardcover),Sara Faring,2019,2.87,2406,"Horror,Young Adult,Mystery,Thriller,Fiction,Historical,Fantasy,Gothic,Fantasy,Thriller"
"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,2016,4.05,91065,"Fantasy,Young Adult,Science Fiction,Fantasy,Fantasy,Fiction,Young Adult,Audiobook,Horror,Science Fiction"
"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Ransom Riggs,2015,4.14,140829,"Fantasy,Young Adult,Fiction,Fantasy,Historical,Horror,Audiobook,Adventure,Science Fiction,Mystery"
"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,2011,4.29,228705,"Science Fiction,Fiction,Space,Space,Science Fiction Fantasy,Audiobook,Fantasy,Mystery,Horror,Adult"
"The Murders in the Rue Morgue (C. Auguste Dupin, #1)",Edgar Allan Poe,1841,3.84,32594,"Classics,Mystery,Short Stories,Fiction,Horror,Mystery,Gothic,Mystery,Literature,Thriller"
"Catacomb (Asylum, #3)",Madeleine Roux,2015,3.81,10942,"Horror,Young Adult,Mystery,Fantasy,Fiction,Fantasy,Thriller,Suspense,Fantasy,Audiobook"
"Mary: The Summoning (Bloody Mary, #1)",Hillary Monahan,2014,3.72,2075,"Horror,Young Adult,Fantasy,Paranormal,Fantasy,Fiction,Mystery,Fantasy,Thriller,Young Adult"
The Resort (Mass Market Paperback),Bentley Little,2004,3.67,3248,"Horror,Fiction,Audiobook,Thriller,Mystery,Fantasy,Fantasy,Fantasy,Fantasy,Adult"
"Still Life With Crows (Pendergast, #4)",Douglas Preston,2003,4.20,35839,"Thriller,Mystery,Fiction,Horror,Thriller,Suspense,Mystery,Audiobook,Mystery,Adventure"
Floating Staircase (Paperback),Ronald Malfi,2010,3.75,2920,"Horror,Mystery,Fantasy,Paranormal,Thriller,Fiction,Adult,Thriller,Fantasy,Horror"
"The Lost World (Jurassic Park, #2)",Michael Crichton,1995,3.83,141135,"Fiction,Science Fiction,Thriller,Adventure,Fantasy,Horror,Animals,Science Fiction Fantasy,Suspense,Novels"
"Gyo, Vol. 1 (Paperback)",Junji Ito,2002,3.86,4615,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Science Fiction,Cultural,Graphic Novels Manga,Fantasy,Manga"
Bloodline (Kindle Edition),Jess Lourey,2021,3.86,21536,"Horror,Thriller,Mystery,Fiction,Thriller,Suspense,Thriller,Mystery,Historical,Audiobook"
Dagon and Other Macabre Tales (Hardcover),H.P. Lovecraft,1965,4.19,5173,"Horror,Fiction,Short Stories,Fantasy,Horror,Classics,Fantasy,Lovecraftian,Science Fiction,Literature"
"The Sandman, Vol. 6: Fables & Reflections (Hardcover)",Neil Gaiman,1993,4.43,54904,"Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Horror,Comics,Fantasy,Fantasy,Sequential Art"
Sons of Destiny (Cirque du Freak #12),Darren Shan,2002,4.21,21019,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
Missing,Missing,0,0,0,","
Missing,Missing,0,0,0,",,"
The Thing on the Doorstep (Kindle Edition),H.P. Lovecraft,1937,4.07,3665,"Horror,Short Stories,Fiction,Classics,Horror,Fantasy,Audiobook,Gothic,Fantasy,Fantasy"
Ghost Summer (Paperback),Tananarive Due,2015,4.23,1477,"Horror,Short Stories,Fiction,Fantasy,Science Fiction,Fantasy,Anthologies,Paranormal,Historical,Short Stories"
Final Girls (Hardcover),Mira Grant,2017,3.75,1855,"Horror,Science Fiction,Novella,Fiction,Short Stories,Horror,Adult,Fantasy,Thriller,Speculative Fiction"
"Saint Odd (Odd Thomas, #7)",Dean Koontz,2014,4.18,20420,"Horror,Fiction,Fantasy,Thriller,Mystery,Fantasy,Fantasy,Suspense,Fantasy,Audiobook"
"The New Girl (Fear Street, #1)",R.L. Stine,1989,3.61,7477,"Horror,Young Adult,Fiction,Thriller,Mystery,Childrens,Young Adult,Romance,Fantasy,Suspense"
"Loop (Ring, #3)",Kōji Suzuki,1998,3.56,3410,"Horror,Fiction,Cultural,Asian Literature,Science Fiction,Thriller,Mystery,Fantasy,Fantasy,Literature"
"Nightbooks (Nightbooks, #1)",J.A. White,2018,4.01,7817,"Childrens,Fantasy,Horror,Fiction,Childrens,Audiobook,Young Adult,Fantasy,Paranormal,Writing"
The Abominable (Hardcover),Dan Simmons,2013,3.60,6989,"Horror,Historical,Fiction,Thriller,Mystery,Adventure,Historical,Suspense,Fantasy,Action"
The Monkey's Paw (Oxford Bookworms),Diane Mowat,1902,3.87,21601,"Horror,Short Stories,Classics,Fiction,Fantasy,Academic,Mystery,Academic,Literature,Fantasy"
